"","id","trait","question","responseOptions","p1","p2","p3","p4"
"2508",3508,NA,NA,NA,1,0,0.25,1
"2509",3509,NA,NA,NA,1,0,0.25,1
"2510",3510,NA,NA,NA,1,0,0.25,1
"2511",3511,NA,NA,NA,1,0,0.25,1
"2512",3512,NA,NA,NA,1,0,0.25,1
"2513",3513,NA,NA,NA,1,0,0.25,1
"2514",3514,NA,NA,NA,1,0,0.25,1
"2515",3515,NA,NA,NA,1,0,0.25,1
"2516",3516,NA,NA,NA,1,0,0.25,1
"2517",3517,NA,NA,NA,1,0,0.25,1
"2518",3518,NA,NA,NA,1,0,0.25,1
"2519",3519,NA,NA,NA,1,0,0.25,1
"2520",3520,NA,NA,NA,1,0,0.25,1
"2521",3521,NA,NA,NA,1,0,0.25,1
"2522",3522,NA,NA,NA,1,0,0.25,1
"2523",3523,NA,NA,NA,1,0,0.25,1
"2524",3524,NA,NA,NA,1,0,0.25,1
"2525",3525,NA,NA,NA,1,0,0.25,1
"2526",3526,NA,NA,NA,1,0,0.25,1
"2527",3527,NA,NA,NA,1,0,0.25,1
"2528",3528,NA,NA,NA,1,0,0.25,1
"2529",3529,NA,NA,NA,1,0,0.25,1
"2530",3530,NA,NA,NA,1,0,0.25,1
"2531",3531,NA,NA,NA,1,0,0.25,1
"2532",3532,NA,NA,NA,1,0,0.25,1
"2533",3533,NA,NA,NA,1,0,0.25,1
"2534",3534,NA,NA,NA,1,0,0.25,1
"2535",3535,NA,NA,NA,1,0,0.25,1
"2536",3536,NA,NA,NA,1,0,0.25,1
"2537",3537,NA,NA,NA,1,0,0.25,1
"2538",3538,NA,NA,NA,1,0,0.25,1
"2539",3539,NA,NA,NA,1,0,0.25,1
"2540",3540,NA,NA,NA,1,0,0.25,1
"2541",3541,NA,NA,NA,1,0,0.25,1
"2542",3542,NA,NA,NA,1,0,0.25,1
"2543",3543,NA,NA,NA,1,0,0.25,1
"2544",3544,NA,NA,NA,1,0,0.25,1
"2545",3545,NA,NA,NA,1,0,0.25,1
"2546",3546,NA,NA,NA,1,0,0.25,1
"2547",3547,NA,NA,NA,1,0,0.25,1
"2548",3548,NA,NA,NA,1,0,0.25,1
"2549",3549,NA,NA,NA,1,0,0.25,1
"2550",3550,NA,NA,NA,1,0,0.25,1
"2551",3551,NA,NA,NA,1,0,0.25,1
"2552",3552,NA,NA,NA,1,0,0.25,1
"2553",3553,NA,NA,NA,1,0,0.25,1
"2554",3554,NA,NA,NA,1,0,0.25,1
"2555",3555,NA,NA,NA,1,0,0.25,1
"2556",3556,NA,NA,NA,1,0,0.25,1
"2557",3557,NA,NA,NA,1,0,0.25,1
"2558",3558,NA,NA,NA,1,0,0.25,1
"2559",3559,NA,NA,NA,1,0,0.25,1
"2560",3560,NA,NA,NA,1,0,0.25,1
"2561",3561,NA,NA,NA,1,0,0.25,1
"2562",3562,NA,NA,NA,1,0,0.25,1
"2563",3563,NA,NA,NA,1,0,0.25,1
"2564",3564,NA,NA,NA,1,0,0.25,1
"2565",3565,NA,NA,NA,1,0,0.25,1
"2566",3566,NA,NA,NA,1,0,0.25,1
"2567",3567,NA,NA,NA,1,0,0.25,1
"2568",3568,NA,NA,NA,1,0,0.25,1
"2569",3569,NA,NA,NA,1,0,0.25,1
"2570",3570,NA,NA,NA,1,0,0.25,1
"2571",3571,NA,NA,NA,1,0,0.25,1
"2572",3572,NA,NA,NA,1,0,0.25,1
"2573",3573,NA,NA,NA,1,0,0.25,1
"2574",3574,NA,NA,NA,1,0,0.25,1
"2575",3575,NA,NA,NA,1,0,0.25,1
"2576",3576,NA,NA,NA,1,0,0.25,1
"2577",3577,NA,NA,NA,1,0,0.25,1
"2578",3578,NA,NA,NA,1,0,0.25,1
"2579",3579,NA,NA,NA,1,0,0.25,1
"2580",3580,NA,NA,NA,1,0,0.25,1
"2581",3581,NA,NA,NA,1,0,0.25,1
"2582",3582,NA,NA,NA,1,0,0.25,1
"2583",3583,NA,NA,NA,1,0,0.25,1
"2584",3584,NA,NA,NA,1,0,0.25,1
"2585",3585,NA,NA,NA,1,0,0.25,1
"2586",3586,NA,NA,NA,1,0,0.25,1
"2587",3587,NA,NA,NA,1,0,0.25,1
"2588",3588,NA,NA,NA,1,0,0.25,1
"2589",3589,NA,NA,NA,1,0,0.25,1
"2590",3590,NA,NA,NA,1,0,0.25,1
"2591",3591,NA,NA,NA,1,0,0.25,1
"2592",3592,NA,NA,NA,1,0,0.25,1
"2593",3593,NA,NA,NA,1,0,0.25,1
"2594",3594,NA,NA,NA,1,0,0.25,1
"2595",3595,NA,NA,NA,1,0,0.25,1
"2596",3596,NA,NA,NA,1,0,0.25,1
"2597",3597,NA,NA,NA,1,0,0.25,1
"2598",3598,NA,NA,NA,1,0,0.25,1
"2599",3599,NA,NA,NA,1,0,0.25,1
"2600",3600,NA,NA,NA,1,0,0.25,1
"2601",3601,NA,NA,NA,1,0,0.25,1
"2602",3602,NA,NA,NA,1,0,0.25,1
"2603",3603,NA,NA,NA,1,0,0.25,1
"2604",3604,NA,NA,NA,1,0,0.25,1
"2605",3605,NA,NA,NA,1,0,0.25,1
"2606",3606,NA,NA,NA,1,0,0.25,1
"2607",3607,NA,NA,NA,1,0,0.25,1
"2608",3608,NA,NA,NA,1,0,0.25,1
"2609",3609,NA,NA,NA,1,0,0.25,1
"2610",3610,NA,NA,NA,1,0,0.25,1
"2611",3611,NA,NA,NA,1,0,0.25,1
"2612",3612,NA,NA,NA,1,0,0.25,1
"2613",3613,NA,NA,NA,1,0,0.25,1
"2614",3614,NA,NA,NA,1,0,0.25,1
"2615",3615,NA,NA,NA,1,0,0.25,1
"2616",3616,NA,NA,NA,1,0,0.25,1
"2617",3617,NA,NA,NA,1,0,0.25,1
"2618",3618,NA,NA,NA,1,0,0.25,1
"2619",3619,NA,NA,NA,1,0,0.25,1
"2620",3620,NA,NA,NA,1,0,0.25,1
"2621",3621,NA,NA,NA,1,0,0.25,1
"2622",3622,NA,NA,NA,1,0,0.25,1
"2623",3623,NA,NA,NA,1,0,0.25,1
"2624",3624,NA,NA,NA,1,0,0.25,1
"2625",3625,NA,NA,NA,1,0,0.25,1
"2626",3626,NA,NA,NA,1,0,0.25,1
"2627",3627,NA,NA,NA,1,0,0.25,1
"2628",3628,NA,NA,NA,1,0,0.25,1
"2629",3629,NA,NA,NA,1,0,0.25,1
"2630",3630,NA,NA,NA,1,0,0.25,1
"2631",3631,NA,NA,NA,1,0,0.25,1
"2632",3632,NA,NA,NA,1,0,0.25,1
"2633",3633,NA,NA,NA,1,0,0.25,1
"2634",3634,NA,NA,NA,1,0,0.25,1
"2635",3635,NA,NA,NA,1,0,0.25,1
"2636",3636,NA,NA,NA,1,0,0.25,1
"2637",3637,NA,NA,NA,1,0,0.25,1
"2638",3638,NA,NA,NA,1,0,0.25,1
"2639",3639,NA,NA,NA,1,0,0.25,1
"2640",3640,NA,NA,NA,1,0,0.25,1
"2641",3641,NA,NA,NA,1,0,0.25,1
"2642",3642,NA,NA,NA,1,0,0.25,1
"2643",3643,NA,NA,NA,1,0,0.25,1
"2644",3644,NA,NA,NA,1,0,0.25,1
"2645",3645,NA,NA,NA,1,0,0.25,1
"2646",3646,NA,NA,NA,1,0,0.25,1
"2647",3647,NA,NA,NA,1,0,0.25,1
"2648",3648,NA,NA,NA,1,0,0.25,1
"2649",3649,NA,NA,NA,1,0,0.25,1
"2650",3650,NA,NA,NA,1,0,0.25,1
"2651",3651,NA,NA,NA,1,0,0.25,1
"2652",3652,NA,NA,NA,1,0,0.25,1
"2653",3653,NA,NA,NA,1,0,0.25,1
"2654",3654,NA,NA,NA,1,0,0.25,1
"2655",3655,NA,NA,NA,1,0,0.25,1
"2656",3656,NA,NA,NA,1,0,0.25,1
"2657",3657,NA,NA,NA,1,0,0.25,1
"2658",3658,NA,NA,NA,1,0,0.25,1
"2659",3659,NA,NA,NA,1,0,0.25,1
"2660",3660,NA,NA,NA,1,0,0.25,1
"2661",3661,NA,NA,NA,1,0,0.25,1
"2662",3662,NA,NA,NA,1,0,0.25,1
"2663",3663,NA,NA,NA,1,0,0.25,1
"2664",3664,NA,NA,NA,1,0,0.25,1
"2665",3665,NA,NA,NA,1,0,0.25,1
"2666",3666,NA,NA,NA,1,0,0.25,1
"2667",3667,NA,NA,NA,1,0,0.25,1
"2668",3668,NA,NA,NA,1,0,0.25,1
"2669",3669,NA,NA,NA,1,0,0.25,1
"2670",3670,NA,NA,NA,1,0,0.25,1
"2671",3671,NA,NA,NA,1,0,0.25,1
"2672",3672,NA,NA,NA,1,0,0.25,1
"2673",3673,NA,NA,NA,1,0,0.25,1
"2674",3674,NA,NA,NA,1,0,0.25,1
"2675",3675,NA,NA,NA,1,0,0.25,1
"2676",3676,NA,NA,NA,1,0,0.25,1
"2677",3677,NA,NA,NA,1,0,0.25,1
"2678",3678,NA,NA,NA,1,0,0.25,1
"2679",3679,NA,NA,NA,1,0,0.25,1
"2680",3680,NA,NA,NA,1,0,0.25,1
"2681",3681,NA,NA,NA,1,0,0.25,1
"2682",3682,NA,NA,NA,1,0,0.25,1
"2683",3683,NA,NA,NA,1,0,0.25,1
"2684",3684,NA,NA,NA,1,0,0.25,1
"2685",3685,NA,NA,NA,1,0,0.25,1
"2686",3686,NA,NA,NA,1,0,0.25,1
"2687",3687,NA,NA,NA,1,0,0.25,1
"2688",3688,NA,NA,NA,1,0,0.25,1
"2689",3689,NA,NA,NA,1,0,0.25,1
"2690",3690,NA,NA,NA,1,0,0.25,1
"2691",3691,NA,NA,NA,1,0,0.25,1
"2692",3692,NA,NA,NA,1,0,0.25,1
"2693",3693,NA,NA,NA,1,0,0.25,1
"2694",3694,NA,NA,NA,1,0,0.25,1
"2695",3695,NA,NA,NA,1,0,0.25,1
"2696",3696,NA,NA,NA,1,0,0.25,1
"2697",3697,NA,NA,NA,1,0,0.25,1
"2698",3698,NA,NA,NA,1,0,0.25,1
"2699",3699,NA,NA,NA,1,0,0.25,1
"2700",3700,NA,NA,NA,1,0,0.25,1
"2701",3701,NA,NA,NA,1,0,0.25,1
"2702",3702,NA,NA,NA,1,0,0.25,1
"2703",3703,NA,NA,NA,1,0,0.25,1
"2704",3704,NA,NA,NA,1,0,0.25,1
"2705",3705,NA,NA,NA,1,0,0.25,1
"2706",3706,NA,NA,NA,1,0,0.25,1
"2707",3707,NA,NA,NA,1,0,0.25,1
"2708",3708,NA,NA,NA,1,0,0.25,1
"2709",3709,NA,NA,NA,1,0,0.25,1
"2710",3710,NA,NA,NA,1,0,0.25,1
"2711",3711,NA,NA,NA,1,0,0.25,1
"2712",3712,NA,NA,NA,1,0,0.25,1
"2713",3713,NA,NA,NA,1,0,0.25,1
"2714",3714,NA,NA,NA,1,0,0.25,1
"2715",3715,NA,NA,NA,1,0,0.25,1
"2716",3716,NA,NA,NA,1,0,0.25,1
"2717",3717,NA,NA,NA,1,0,0.25,1
"2718",3718,NA,NA,NA,1,0,0.25,1
"2719",3719,NA,NA,NA,1,0,0.25,1
"2720",3720,NA,NA,NA,1,0,0.25,1
"2721",3721,NA,NA,NA,1,0,0.25,1
"2722",3722,NA,NA,NA,1,0,0.25,1
"2723",3723,NA,NA,NA,1,0,0.25,1
"2724",3724,NA,NA,NA,1,0,0.25,1
"2725",3725,NA,NA,NA,1,0,0.25,1
"2726",3726,NA,NA,NA,1,0,0.25,1
"2727",3727,NA,NA,NA,1,0,0.25,1
"2728",3728,NA,NA,NA,1,0,0.25,1
"2729",3729,NA,NA,NA,1,0,0.25,1
"2730",3730,NA,NA,NA,1,0,0.25,1
"2731",3731,NA,NA,NA,1,0,0.25,1
"2732",3732,NA,NA,NA,1,0,0.25,1
"2733",3733,NA,NA,NA,1,0,0.25,1
"2734",3734,NA,NA,NA,1,0,0.25,1
"2735",3735,NA,NA,NA,1,0,0.25,1
"2736",3736,NA,NA,NA,1,0,0.25,1
"2737",3737,NA,NA,NA,1,0,0.25,1
"2738",3738,NA,NA,NA,1,0,0.25,1
"2739",3739,NA,NA,NA,1,0,0.25,1
"2740",3740,NA,NA,NA,1,0,0.25,1
"2741",3741,NA,NA,NA,1,0,0.25,1
"2742",3742,NA,NA,NA,1,0,0.25,1
"2743",3743,NA,NA,NA,1.39948951434491,-1.13408833534823,0.25,1
"2744",3744,NA,NA,NA,1,0,0.25,1
"2745",3745,NA,NA,NA,1,0,0.25,1
"2746",3746,NA,NA,NA,3,0.275279059798889,0.25,1
"2747",3747,NA,NA,NA,3,-1.14832966492106,0.25,1
"2748",3748,NA,NA,NA,1,0,0.25,1
"2749",3749,NA,NA,NA,1,0,0.25,1
"2750",3750,NA,NA,NA,1,0,0.25,1
"2751",3751,NA,NA,NA,1,0,0.25,1
"2752",3752,NA,NA,NA,1,0,0.25,1
"2753",3753,NA,NA,NA,1,0,0.25,1
"2754",3754,NA,NA,NA,1,0,0.25,1
"2755",3755,NA,NA,NA,1,0,0.25,1
"2756",3756,NA,NA,NA,1,0,0.25,1
"2757",3757,NA,NA,NA,1,0,0.25,1
"2758",3758,NA,NA,NA,1,0,0.25,1
"2759",3759,NA,NA,NA,1,0,0.25,1
"2760",3760,NA,NA,NA,1,0,0.25,1
"2761",3761,NA,NA,NA,1,0,0.25,1
"2762",3762,NA,NA,NA,1,0,0.25,1
"2763",3763,NA,NA,NA,1,0,0.25,1
"2764",3764,NA,NA,NA,1,0,0.25,1
"2765",3765,NA,NA,NA,0.193077246218569,0.224221263361278,0.25,1
"2766",3766,NA,NA,NA,1,0,0.25,1
"2767",3767,NA,NA,NA,1,0,0.25,1
"2768",3768,NA,NA,NA,1,0,0.25,1
"2769",3769,NA,NA,NA,1,0,0.25,1
"2770",3770,NA,NA,NA,1,0,0.25,1
"2771",3771,NA,NA,NA,1,0,0.25,1
"2772",3772,NA,NA,NA,1,0,0.25,1
"2773",3773,NA,NA,NA,1,0,0.25,1
"2774",3774,NA,NA,NA,1,0,0.25,1
"2775",3775,NA,NA,NA,1,0,0.25,1
"2776",3776,NA,NA,NA,1,0,0.25,1
"2777",3777,NA,NA,NA,1,0,0.25,1
"2778",3778,NA,NA,NA,1,0,0.25,1
"2779",3779,NA,NA,NA,1,0,0.25,1
"2780",3780,NA,NA,NA,1,0,0.25,1
"2781",3781,NA,NA,NA,1,0,0.25,1
"2782",3782,NA,NA,NA,1,0,0.25,1
"2783",3783,NA,NA,NA,1,0,0.25,1
"2784",3784,NA,NA,NA,1,0,0.25,1
"2785",3785,NA,NA,NA,1,0,0.25,1
"2786",3786,NA,NA,NA,1,0,0.25,1
"2787",3787,NA,NA,NA,1,0,0.25,1
"2788",3788,NA,NA,NA,1,0,0.25,1
"2789",3789,NA,NA,NA,1,0,0.25,1
"2790",3790,NA,NA,NA,1,0,0.25,1
"2791",3791,NA,NA,NA,1,0,0.25,1
"2792",3792,NA,NA,NA,1,0,0.25,1
"2793",3793,NA,NA,NA,1,0,0.25,1
"2794",3794,NA,NA,NA,1,0,0.25,1
"2795",3795,NA,NA,NA,1,0,0.25,1
"2796",3796,NA,NA,NA,1,0,0.25,1
"2797",3797,NA,NA,NA,1,0,0.25,1
"2798",3798,NA,NA,NA,1,0,0.25,1
"2799",3799,NA,NA,NA,1,0,0.25,1
"2800",3800,NA,NA,NA,1,0,0.25,1
"2801",3801,NA,NA,NA,1,0,0.25,1
"2802",3802,NA,NA,NA,1,0,0.25,1
"2803",3803,NA,NA,NA,1,0,0.25,1
"2804",3804,NA,NA,NA,1,0,0.25,1
"2805",3805,NA,NA,NA,1,0,0.25,1
"2806",3806,NA,NA,NA,1,0,0.25,1
"2807",3807,NA,NA,NA,1,0,0.25,1
"2808",3808,NA,NA,NA,1,0,0.25,1
"2809",3809,NA,NA,NA,1,0,0.25,1
"2810",3810,NA,NA,NA,1,0,0.25,1
"2811",3811,NA,NA,NA,1,0,0.25,1
"2812",3812,NA,NA,NA,1,0,0.25,1
"2813",3813,NA,NA,NA,1,0,0.25,1
"2814",3814,NA,NA,NA,1,0,0.25,1
"2815",3815,NA,NA,NA,1,0,0.25,1
"2816",3816,NA,NA,NA,1,0,0.25,1
"2817",3817,NA,NA,NA,1,0,0.25,1
"2818",3818,NA,NA,NA,1,0,0.25,1
"2819",3819,NA,NA,NA,1,0,0.25,1
"2820",3820,NA,NA,NA,1,0,0.25,1
"2821",3821,NA,NA,NA,1,0,0.25,1
"2822",3822,NA,NA,NA,1,0,0.25,1
"2823",3823,NA,NA,NA,1,0,0.25,1
"2824",3824,NA,NA,NA,1,0,0.25,1
"2825",3825,NA,NA,NA,1,0,0.25,1
"2826",3826,NA,NA,NA,1,0,0.25,1
"2827",3827,NA,NA,NA,1,0,0.25,1
"2828",3828,NA,NA,NA,1,0,0.25,1
"2829",3829,NA,NA,NA,1,0,0.25,1
"2830",3830,NA,NA,NA,1,0,0.25,1
"2831",3831,NA,NA,NA,1,0,0.25,1
"2832",3832,NA,NA,NA,1,0,0.25,1
"2833",3833,NA,NA,NA,1,0,0.25,1
"2834",3834,NA,NA,NA,1,0,0.25,1
"2835",3835,NA,NA,NA,1,0,0.25,1
"2836",3836,NA,NA,NA,1,0,0.25,1
"2837",3837,NA,NA,NA,1,0,0.25,1
"2838",3838,NA,NA,NA,1,0,0.25,1
"2839",3839,NA,NA,NA,1,0,0.25,1
"2840",3840,NA,NA,NA,1,0,0.25,1
"2841",3841,NA,NA,NA,1,0,0.25,1
"2842",3842,NA,NA,NA,1,0,0.25,1
"2843",3843,NA,NA,NA,1,0,0.25,1
"2844",3844,NA,NA,NA,1,0,0.25,1
"2845",3845,NA,NA,NA,1,0,0.25,1
"2846",3846,NA,NA,NA,1,0,0.25,1
"2847",3847,NA,NA,NA,1,0,0.25,1
"2848",3848,NA,NA,NA,1,0,0.25,1
"2849",3849,NA,NA,NA,1,0,0.25,1
"2850",3850,NA,NA,NA,1,0,0.25,1
"2851",3851,NA,NA,NA,1,0,0.25,1
"2852",3852,NA,NA,NA,1,0,0.25,1
"2853",3853,NA,NA,NA,1,0,0.25,1
"2854",3854,NA,NA,NA,1,0,0.25,1
"2855",3855,NA,NA,NA,1,0,0.25,1
"2856",3856,NA,NA,NA,1,0,0.25,1
"2857",3857,NA,NA,NA,1,0,0.25,1
"2858",3858,NA,NA,NA,1,0,0.25,1
"2859",3859,NA,NA,NA,1,0,0.25,1
"2860",3860,NA,NA,NA,1,0,0.25,1
"2861",3861,NA,NA,NA,1,0,0.25,1
"2862",3862,NA,NA,NA,1,0,0.25,1
"2863",3863,NA,NA,NA,1,0,0.25,1
"2864",3864,NA,NA,NA,1,0,0.25,1
"2865",3865,NA,NA,NA,1,0,0.25,1
"2866",3866,NA,NA,NA,1,0,0.25,1
"2867",3867,NA,NA,NA,1,0,0.25,1
"2868",3868,NA,NA,NA,1,0,0.25,1
"2869",3869,NA,NA,NA,1,0,0.25,1
"2870",3870,NA,NA,NA,1,0,0.25,1
"2871",3871,NA,NA,NA,1,0,0.25,1
"2872",3872,NA,NA,NA,1,0,0.25,1
"2873",3873,NA,NA,NA,1,0,0.25,1
"2874",3874,NA,NA,NA,1,0,0.25,1
"2875",3875,NA,NA,NA,1,0,0.25,1
"2876",3876,NA,NA,NA,1,0,0.25,1
"2877",3877,NA,NA,NA,1,0,0.25,1
"2878",3878,NA,NA,NA,1,0,0.25,1
"2879",3879,NA,NA,NA,1,0,0.25,1
"2880",3880,NA,NA,NA,1,0,0.25,1
"2881",3881,NA,NA,NA,1,0,0.25,1
"2882",3882,NA,NA,NA,1,0,0.25,1
"2883",3883,NA,NA,NA,1,0,0.25,1
"2884",3884,NA,NA,NA,1,0,0.25,1
"2885",3885,NA,NA,NA,1,0,0.25,1
"2886",3886,NA,NA,NA,1,0,0.25,1
"2887",3887,NA,NA,NA,1,0,0.25,1
"2888",3888,NA,NA,NA,1,0,0.25,1
"2889",3889,NA,NA,NA,1,0,0.25,1
"2890",3890,NA,NA,NA,1,0,0.25,1
"2891",3891,NA,NA,NA,1,0,0.25,1
"2892",3892,NA,NA,NA,1,0,0.25,1
"2893",3893,NA,NA,NA,1,0,0.25,1
"2894",3894,NA,NA,NA,1,0,0.25,1
"2895",3895,NA,NA,NA,1,0,0.25,1
"2896",3896,NA,NA,NA,1,0,0.25,1
"2897",3897,NA,NA,NA,1,0,0.25,1
"2898",3898,NA,NA,NA,1,0,0.25,1
"2899",3899,NA,NA,NA,1,0,0.25,1
"2900",3900,NA,NA,NA,1,0,0.25,1
"2901",3901,NA,NA,NA,1,0,0.25,1
"2902",3902,NA,NA,NA,1,0,0.25,1
"2903",3903,NA,NA,NA,1,0,0.25,1
"2904",3904,NA,NA,NA,1,0,0.25,1
"2905",3905,NA,NA,NA,1,0,0.25,1
"2906",3906,NA,NA,NA,1,0,0.25,1
"2907",3907,NA,NA,NA,1,0,0.25,1
"2908",3908,NA,NA,NA,1,0,0.25,1
"2909",3909,NA,NA,NA,1,0,0.25,1
"2910",3910,NA,NA,NA,1,0,0.25,1
"2911",3911,NA,NA,NA,1,0,0.25,1
"2912",3912,NA,NA,NA,1,0,0.25,1
"2913",3913,NA,NA,NA,1,0,0.25,1
"2914",3914,NA,NA,NA,1,0,0.25,1
"2915",3915,NA,NA,NA,1,0,0.25,1
"2916",3916,NA,NA,NA,1,0,0.25,1
"2917",3917,NA,NA,NA,1,0,0.25,1
"2918",3918,NA,NA,NA,1,0,0.25,1
"2919",3919,NA,NA,NA,1,0,0.25,1
"2920",3920,NA,NA,NA,1,0,0.25,1
"2921",3921,NA,NA,NA,1,0,0.25,1
"2922",3922,NA,NA,NA,1,0,0.25,1
"2923",3923,NA,NA,NA,1,0,0.25,1
"2924",3924,NA,NA,NA,1,0,0.25,1
"2925",3925,NA,NA,NA,1,0,0.25,1
"2926",3926,NA,NA,NA,1,0,0.25,1
"2927",3927,NA,NA,NA,1,0,0.25,1
"2928",3928,NA,NA,NA,1,0,0.25,1
"2929",3929,NA,NA,NA,1,0,0.25,1
"2930",3930,NA,NA,NA,1,0,0.25,1
"2931",3931,NA,NA,NA,1,0,0.25,1
"2932",3932,NA,NA,NA,1,0,0.25,1
"2933",3933,NA,NA,NA,1,0,0.25,1
"2934",3934,NA,NA,NA,1,0,0.25,1
"2935",3935,NA,NA,NA,1,0,0.25,1
"2936",3936,NA,NA,NA,1,0,0.25,1
"2937",3937,NA,NA,NA,1,0,0.25,1
"2938",3938,NA,NA,NA,1,0,0.25,1
"2939",3939,NA,NA,NA,1,0,0.25,1
"2940",3940,NA,NA,NA,1,0,0.25,1
"2941",3941,NA,NA,NA,1,0,0.25,1
"2942",3942,NA,NA,NA,1,0,0.25,1
"2943",3943,NA,NA,NA,1,0,0.25,1
"2944",3944,NA,NA,NA,1,0,0.25,1
"2945",3945,NA,NA,NA,1,0,0.25,1
"2946",3946,NA,NA,NA,1,0,0.25,1
"2947",3947,NA,NA,NA,1,0,0.25,1
"2948",3948,NA,NA,NA,1,0,0.25,1
"2949",3949,NA,NA,NA,1,0,0.25,1
"2950",3950,NA,NA,NA,1,0,0.25,1
"2951",3951,NA,NA,NA,1,0,0.25,1
"2952",3952,NA,NA,NA,1,0,0.25,1
"2953",3953,NA,NA,NA,1,0,0.25,1
"2954",3954,NA,NA,NA,1,0,0.25,1
"2955",3955,NA,NA,NA,1,0,0.25,1
"2956",3956,NA,NA,NA,1,0,0.25,1
"2957",3957,NA,NA,NA,1,0,0.25,1
"2958",3958,NA,NA,NA,1,0,0.25,1
"2959",3959,NA,NA,NA,1,0,0.25,1
"2960",3960,NA,NA,NA,1,0,0.25,1
"2961",3961,NA,NA,NA,1,0,0.25,1
"2962",3962,NA,NA,NA,1,0,0.25,1
"2963",3963,NA,NA,NA,1,0,0.25,1
"2964",3964,NA,NA,NA,1,0,0.25,1
"2965",3965,NA,NA,NA,1,0,0.25,1
"2966",3966,NA,NA,NA,1,0,0.25,1
"2967",3967,NA,NA,NA,1,0,0.25,1
"2968",3968,NA,NA,NA,1,0,0.25,1
"2969",3969,NA,NA,NA,1,0,0.25,1
"2970",3970,NA,NA,NA,1,0,0.25,1
"2971",3971,NA,NA,NA,1,0,0.25,1
"2972",3972,NA,NA,NA,1,0,0.25,1
"2973",3973,NA,NA,NA,1,0,0.25,1
"2974",3974,NA,NA,NA,1,0,0.25,1
"2975",3975,NA,NA,NA,1,0,0.25,1
"2976",3976,NA,NA,NA,1,0,0.25,1
"2977",3977,NA,NA,NA,1,0,0.25,1
"2978",3978,NA,NA,NA,1,0,0.25,1
"2979",3979,NA,NA,NA,1,0,0.25,1
"2980",3980,NA,NA,NA,1,0,0.25,1
"2981",3981,NA,NA,NA,1,0,0.25,1
"2982",3982,NA,NA,NA,1,0,0.25,1
"2983",3983,NA,NA,NA,1,0,0.25,1
"2984",3984,NA,NA,NA,1,0,0.25,1
"2985",3985,NA,NA,NA,1,0,0.25,1
"2986",3986,NA,NA,NA,1,0,0.25,1
"2987",3987,NA,NA,NA,1,0,0.25,1
"2988",3988,NA,NA,NA,1,0,0.25,1
"2989",3989,NA,NA,NA,1,0,0.25,1
"2990",3990,NA,NA,NA,1,0,0.25,1
"2991",3991,NA,NA,NA,1,0,0.25,1
"2992",3992,NA,NA,NA,1,0,0.25,1
"2993",3993,NA,NA,NA,1,0,0.25,1
"2994",3994,NA,NA,NA,1,0,0.25,1
"2995",3995,NA,NA,NA,1,0,0.25,1
"2996",3996,NA,NA,NA,1,0,0.25,1
"2997",3997,NA,NA,NA,1,0,0.25,1
"2998",3998,NA,NA,NA,1,0,0.25,1
"2999",3999,NA,NA,NA,1,0,0.25,1
"3000",4000,NA,NA,NA,1,0,0.25,1
"3001",4001,NA,NA,NA,3,-0.016959509626044,0.25,1
"3002",4002,NA,NA,NA,3,0.039738402348948,0.25,1
"3003",4003,NA,NA,NA,3,-0.047071626877248,0.25,1
"3004",4004,NA,NA,NA,3,-0.00317050023839269,0.25,1
"3005",4005,NA,NA,NA,1.95144796058346,0.652844627721596,0.25,1
"3006",4006,NA,NA,NA,3,0.0578368157183013,0.25,1
"3007",4007,NA,NA,NA,1,0,0.25,1
"3008",4008,NA,NA,NA,1,0,0.25,1
"3009",4009,NA,NA,NA,1,0,0.25,1
"3010",4010,NA,NA,NA,1,0,0.25,1
"3011",4011,NA,NA,NA,1,0,0.25,1
"3012",4012,NA,NA,NA,1,0,0.25,1
"3013",4013,NA,NA,NA,1,0,0.25,1
"3014",4014,NA,NA,NA,1,0,0.25,1
"3015",4015,NA,NA,NA,1,0,0.25,1
"3016",4016,NA,NA,NA,1,0,0.25,1
"3017",4017,NA,NA,NA,1,0,0.25,1
"3018",4018,NA,NA,NA,1,0,0.25,1
"3019",4019,NA,NA,NA,1,0,0.25,1
"3020",4020,NA,NA,NA,1,0,0.25,1
"3021",4021,NA,NA,NA,1,0,0.25,1
"3022",4022,NA,NA,NA,1,0,0.25,1
"3023",4023,NA,NA,NA,1,0,0.25,1
"3024",4024,NA,NA,NA,1,0,0.25,1
"3025",4025,NA,NA,NA,1,0,0.25,1
"3026",4026,NA,NA,NA,1,0,0.25,1
"3027",4027,NA,NA,NA,1,0,0.25,1
"3028",4028,NA,NA,NA,1,0,0.25,1
"3029",4029,NA,NA,NA,1,0,0.25,1
"3030",4030,NA,NA,NA,1,0,0.25,1
"3031",4031,NA,NA,NA,1,0,0.25,1
"3032",4032,NA,NA,NA,1,0,0.25,1
"3033",4033,NA,NA,NA,1,0,0.25,1
"3034",4034,NA,NA,NA,1,0,0.25,1
"3035",4035,NA,NA,NA,1,0,0.25,1
"3036",4036,NA,NA,NA,1,0,0.25,1
"3037",4037,NA,NA,NA,1,0,0.25,1
"3038",4038,NA,NA,NA,1,0,0.25,1
"3039",4039,NA,NA,NA,1,0,0.25,1
"3040",4040,NA,NA,NA,1,0,0.25,1
"3041",4041,NA,NA,NA,1,0,0.25,1
