id,item_id,response,score,timeTaken,session_id,theta,sem,trait,skipped
2729,2729,$\frac \pi 2 \cdot (\frac {0.17 m}{2})^4$,1,96.75887704,313,1.029081433,0.441096168,,
2736,2736,$\frac {0.02m}{2}$,1,43.01304388,313,1.088349662,0.409820941,,
2740,2740,$150.0 \frac {\text {rev}}{\text {min}} \cdot (\frac {2 \pi \text {rad}}{\text {rev}}) \cdot \frac {1 \text {min}}{60 \text s}$,1,24.10188079,313,1.162451269,0.429606794,,
2742,2742,$800.0 N \cdot m$,0,33.51647496,313,0.57827733,0.489118683,,
2746,2746,$800.0 N \cdot m$,1,46.64963222,313,1.049462478,0.372012875,,
2786,2786,$\frac 2 3 \cdot T$,1,60.02462816,313,0.876503875,0.531680163,,
2788,2788,$\frac \pi 2 \cdot (\frac {0.06m}{2})^4$,1,32.85603285,313,0.753107495,0.547443545,,
2791,2791,$-A_y + \frac 4 5 \cdot F_A  - 1200 lb$,1,42.34988785,313,1.09813938,0.435008363,,
2798,2798,$Unknown$,1,17.69482207,313,0.971204561,0.377814323,,
2799,2799,$7.0 kN \cdot m$,1,20.15753102,313,0.784752411,0.465196079,,
2800,2800,$0.125 m $,1,89.54058003,313,0.257858526,0.786101216,,
2811,2811,$Unknown$,1,20.34310603,313,0.93255602,0.524926484,,
2814,2814,$190.0 kN \cdot m$,1,26.33797193,313,0.684744771,0.556731027,,
2821,2821,$20.0 kip \cdot 10.0 in.$,1,65.50539589,313,0.634195235,0.482293458,,
2823,2823,$\frac {\pi}{2} \cdot (\frac {5.1 in.} 2)^4$,0,27.76082087,313,1.091035317,0.352847704,,
2830,2830,$Unknown$,1,7.492367983,313,0.914783011,0.45184222,,
2831,2831,$Unknown$,0,80.20204687,313,0.7439243,0.50458217,,
2833,2833,$\frac {\pi} 2 \cdot ((\frac {0.2 m}2)^4 - (\frac {0.16 m}2)^4)$,0,24.91854405,313,1.043492493,0.341624804,,
2852,2852,$- M \cdot \cos (45^{\circ})$,1,55.13428998,313,1.130851836,0.432229921,,
2858,2858,$Unknown$,1,7.376268148,313,0.996562862,0.395019969,,
2860,2860,$15.0 N \cdot m$,1,17.82876396,313,0.418999684,0.751478407,,
2864,2864,$Unknown$,1,13.77335811,313,1.133837215,0.350075743,,
2869,2869,$\frac {12} {13} \cdot (-490.0 N \cdot m)$,0,26.32779789,313,0.069589957,0.828861258,,
2875,2875,$Unknown$,1,19.2269311,313,1.193009216,0.427125556,,
2001,2001,$\text {Increase the load.}$,0,27.14800787,314,-0.415448633,0.389178786,,
2005,2005,$\text {the rpm and the torque of one shaft and the gear ratio.}$,1,12.74730015,314,0.272390701,0.930635074,,
2008,2008,$\text {Both $\sigma_A$ and $\sigma_B$ are tensile.}$,0,24.67906499,314,-0.332500346,0.574591048,,
2009,2009,$\text {The neutral axis passes through the centroid of the section.}$,0,20.86694598,314,-0.299462597,0.599494562,,
2029,2029,$1080.0 lb \cdot in.$,0,43.01506996,314,-0.685942429,0.537901027,,
2032,2032,$500.0 N \cdot m$,0,36.82216501,314,-0.258425269,0.403095866,,
2052,2052,P11.019-Moment(False 2).JPG,0,17.82836103,314,-0.056770125,0.757936385,,
2053,2053,P11.073-Moment(Full Values).JPG,1,24.05330801,314,-0.409373313,0.358179776,,
2104,2104,Sum of the moments in the x-direction,1,7.500938892,314,-0.515342,0.501846961,,
2107,2107,Internal resultant Normal Force,1,14.79430008,314,-0.186757754,0.403500824,,
2114,2114,Allowable Stress,1,10.10532403,314,-0.598081557,0.518856405,,
2117,2117,Average Normal Strain,1,18.03980994,314,-2.41E-07,0.674199871,,
2123,2123,Modulus of Elasticity,1,4.388103008,314,-0.350937973,0.429206937,,
2137,2137,Cross-Sectional Area,1,17.75975609,314,-0.363965313,0.473034497,,
2154,2154,Stress-concentration Factor,1,92.96174097,314,0.673821941,0.831512979,,
2157,2157,Tension,0,85.4527669,314,-0.460346678,0.573650678,,
2166,2166,Angular Velocity,1,10.48553896,314,0.129092745,0.648508613,,
2172,2172,Angle of Twist,1,85.281569,314,-0.293543865,0.419855178,,
2178,2178,Torsional stress-concentration factor,1,31.31863189,314,-0.437374866,0.486641518,,
2179,2179,Torque,0,4.862178087,314,-0.425489398,0.382510153,,
2195,2195,Normal Stress,1,9.167929888,314,-0.14149819,0.604322824,,
2199,2199,Resultant Moment component directed along the maximum y-axis,0,7.901457071,314,-0.685478007,0.556107711,,
2200,2200,Coordinate of the point measured from the z axis,0,6.683183908,314,-0.259280172,0.628459912,,
2202,2202,Maximum Normal Stress,1,8.181665897,314,-0.367687251,0.381775291,,
2205,2205,Perpendicular distance from the neutral axis to a point farthest from it,1,27.77592278,314,-0.451560659,0.364474717,,
2219,2219,Modulus of Elasticity,1,19.38741684,314,-0.592046925,0.535479367,,
2224,2224,Modulus of Elasticity,1,11.12567401,314,-0.585178466,0.55386246,,
2232,2232,Shear Stress,1,15.38235211,314,-0.291598076,0.34169629,,
2236,2236,Maximum Shear Stress,1,67.37369299,314,-0.160063785,0.388729734,,
2245,2245,Power,1,6.208400011,314,-0.191339298,0.577669265,,
2249,2249,Torque,0,3.971946001,314,-0.144274791,0.704800967,,
2503,2503,$\sigma_{max} = K \sigma_{avg}$,0,23.49974012,314,-0.684949352,0.576302802,,
2509,2509,$\delta = \sum \frac {PL}{AE}$,0,30.81239486,314,-0.355197017,0.388497439,,
2510,2510,$\tau_{max} = \frac {T\cdot \rho}{J}$,0,14.20488691,314,-0.079502351,0.6358665,,
2517,2517,$\Sigma M_z = 0$,0,18.49609494,314,-0.488649431,0.377232778,,
2519,2519,$\tau_{max} = K \cdot \frac {T \cdot c}J$,1,38.05923104,314,-0.208153926,0.395616119,,
2524,2524,$\Sigma M_x = 0$,0,11.36640692,314,-0.292704389,0.388169444,,
2541,2541,$\sigma = E \cdot \epsilon$,1,18.14768505,314,-0.329480187,0.346827443,,
2544,2544,$\sigma = \frac {My} {I}$,1,18.80803514,314,-0.23888542,0.411317593,,
2713,2713,$18.0 in.$,1,21.25692391,314,0.493349677,0.874934278,,
2720,2720,$Unknown$,1,28.65399694,314,-0.315481756,0.44944517,,
2735,2735,$150.0 \frac {\text {rev}}{\text {min}}$,0,38.33026695,314,-0.340413492,0.342012675,,
2738,2738,$85.0 W$,1,5.26729393,314,-0.294716774,0.460821627,,
2749,2749,$unknown$,0,32.37854314,314,-0.227746541,0.388232159,,
2764,2764,$\frac \pi 2 \cdot (\frac {0.8m}{2})^4$,0,31.07011914,314,-0.441428739,0.338666951,,
2768,2768,$540.0 \frac {\text {rev}}{\text {min}} \cdot (\frac {2 \pi \text {rad}}{\text {rev}}) \cdot \frac {1 \text {min}}{60 \text s}$,1,58.40844607,314,-0.368710257,0.352310342,,
2783,2783,$\frac {0.06 m} 2$,1,23.77639484,314,0.106443496,0.722449628,,
2798,2798,$10.0 kN \cdot m$,0,11.46599698,314,-0.434801953,0.376189357,,
2805,2805,$\frac 1 {12} \cdot (0.1m) \cdot (0.15m)^3 - \frac 1 {12} \cdot (0.12m) \cdot \biggr(\frac {0.18m} 2\biggr)^3 $,0,53.47895288,314,-0.411287417,0.439479617,,
2817,2817,$28.0 ksi$,1,35.15787506,314,-0.334115446,0.438944814,,
2819,2819,$\frac 1 4 \cdot \pi \cdot (c^4)$,1,8.523283005,314,-0.495369859,0.371238805,,
2824,2824,$75.0 kN \cdot m$,0,15.8393569,314,-0.577287095,0.574350087,,
2829,2829,$0.300 m - 0.2035 m$,1,68.23776913,314,-0.379243377,0.375412147,,
2830,2830,$60.0 kN \cdot m$,0,8.551038027,314,-0.387844967,0.342525237,,
2832,2832,$\frac {0.16 m} 2$,0,41.84787416,314,-0.540916653,0.378521965,,
2837,2837,$120.0 GPa$,0,66.14938903,314,-0.381469975,0.460944764,,
2855,2855,$M \cdot \sin (45^{\circ})$,0,17.13603997,314,0.257858526,0.786101216,,
2861,2861,$\frac {0.006m} 2$,0,15.19950914,314,-0.397151713,0.449800882,,
2868,2868,$490.0 kN \cdot m$,0,14.891541,314,-0.396610031,0.337949149,,
2876,2876,$57.6014 \cdot (10^{-6}) m^4$,1,11.60058212,314,-0.350638546,0.337403977,,
2031,2031,$562.5 N \cdot m$,0,36.41805792,315,-0.50910061,0.731393499,,
2140,2140,Net Force,0,32.01071501,315,-0.242148052,0.800493909,,
2181,2181,Polar area moment of Inertia,1,11.07504201,315,-0.139826035,0.537321444,,
2214,2214,Modulus of Elasticity for the material expressed as a function of x,1,7.922253132,315,-0.191339298,0.577669265,,
2234,2234,Outer radius of the shaft,1,18.68320894,315,-0.209067126,0.662845943,,
2243,2243,Outer radius of the shaft,1,9.371777058,315,0.069589957,0.828861258,,
2535,2535,$\sigma = \frac {My} {I}$,0,29.23049521,315,-0.305418567,0.741105998,,
2543,2543,$\sigma_{max} = K \frac {Mc}I$,0,68.80457592,315,-0.401062535,0.94022968,,
2708,2708,$2.4$,0,36.89282298,315,-0.383701068,0.533563594,,
2750,2750,$1500.0 \frac {\text {rev}}{\text {min}}$,0,25.86522579,315,-0.259280172,0.628459912,,
2764,2764,$\frac \pi 2 \cdot (\frac {0.02m}{2})^4$,1,47.77812004,315,-0.09180903,0.558763757,,
2771,2771,$540.0 rpm$,0,24.6969099,315,-0.416979522,0.624718046,,
2776,2776,$20.0 \frac {\text {rad}}{\text s}$,0,14.60093117,315,-0.26701856,0.534565154,,
2777,2777,$Unknown$,1,24.82017779,315,-0.299462597,0.599494562,,
2784,2784,$\frac \pi 2 \cdot (\frac {0.06mm}{2})^4$,0,29.26925111,315,-0.232458731,0.554691821,,
2790,2790,$A_x - \frac 3 5 \cdot F_A $,1,61.37203908,315,-0.150169581,0.880809041,,
2804,2804,$\frac {0.15m} 2$,1,46.40488601,315,-0.079502351,0.6358665,,
2841,2841,$Unknown$,1,14.95944309,315,-0.352089217,0.694545512,,
2864,2864,$Unknown$,1,14.23263788,315,-0.056770125,0.757936385,,
2258,2258,The maximum and minimum principle moments of inertia calculated about the y axis,0,6.045084,316,-0.401062535,0.94022968,,
2021,2021,$110.0 lb$,0,16.03336501,317,0.409109787,0.395320106,,
2022,2022,$1196.0 lb \cdot in.$,1,11.04577899,317,0.2295357,0.34170682,,
2023,2023,$8.0 kN$,1,6.641124964,317,0.229907406,0.351335326,,
2025,2025,$-19.5 kip$,0,25.91347909,317,0.305605735,0.365213074,,
2029,2029,$1080.0 lb \cdot in.$,0,6.138499975,317,-0.150169581,0.880809041,,
2051,2051,P11.005-Moment(False 3).JPG,0,33.74870086,317,0.604067917,0.431425755,,
2102,2102,Sum of the forces in the y-direction,1,4.26852107,317,0.385098801,0.369300807,,
2109,2109,Average Shear Stess,1,4.766411066,317,0.37012781,0.48533833,,
2128,2128,Final Area,0,3.291646004,317,0.162413915,0.34878605,,
2129,2129,Poisson's Ratio,1,3.57418704,317,0.32265995,0.332518913,,
2130,2130,Strain in the lateral direction,1,9.782405853,317,0.261535044,0.338469457,,
2133,2133,Modulus of Elasticity,1,6.817384005,317,0.351869618,0.329778204,,
2135,2135,Average Normal Stress,1,6.100889921,317,0.239077003,0.536741188,,
2136,2136,Normal Force,1,7.221904039,317,0.34959701,0.608472384,,
2143,2143,Modulus of Elasticity,1,3.751522064,317,0.541668239,0.46354123,,
2147,2147,Cross-Sectional Area,1,6.580307961,317,0.688326547,0.422672012,,
2173,2173,Torque,0,30.4462049,317,-0.056770125,0.757936385,,
2183,2183,Slope of Shear Diagram,1,7.771064997,317,0.069589957,0.828861258,,
2191,2191,Maximum Normal Stress,1,6.330331802,317,0.24498934,0.626857481,,
2195,2195,Normal Stress,1,4.904285908,317,0.305805222,0.494228061,,
2196,2196,Moment about the z-axis,0,8.846354961,317,0.311119104,0.377068121,,
2207,2207,Law of cosines,1,6.126955986,317,0.155427063,0.550251604,,
2209,2209,Shear Modulus of Elasticity ,1,7.047986031,317,0.641466628,0.452053966,,
2223,2223,Cross-Sectional Area,1,12.86442208,317,0.29255663,0.335411646,,
2227,2227,Algebraic change in the temperature of the member,1,10.51995587,317,0.647138522,0.426885986,,
2232,2232,Shear Stress,1,9.021267891,317,0.316586523,0.524871738,,
2237,2237,Internal Torque,1,15.06593299,317,0.249945274,0.693106839,,
2252,2252,Shear Modulus of Elasicity,1,5.766801119,317,0.266142113,0.358002439,,
2505,2505,$\sigma_{max} = K \sigma_{avg}$,1,8.589738846,317,0.348785069,0.373055733,,
2510,2510,$\tau_{max} = \frac {T\cdot \rho}{J}$,0,6.840981007,317,0.466535352,0.405953331,,
2512,2512,$\tau_{max} = \frac {T\cdot c}{J}$,1,6.523240089,317,0.313292233,0.316661479,,
2513,2513,$\tau_{max} = K \biggl(\frac {Tc}J \biggr)$,0,15.21052122,317,0.24157374,0.576580804,,
2514,2514,$\tau_{max} = \frac {T\cdot \rho}{J}$,0,10.66357899,317,0.289087435,0.326991595,,
2520,2520,$ F.S. = (\sigma_{\text{fail}}) / (\sigma_{\text{allow}}) = (\tau_{\text{fail}}) / (\tau_{\text{allow}})$,0,8.341032982,317,0.237186452,0.504163668,,
2523,2523,$\tau_{max} = \frac {T\cdot \rho}{J}$,0,16.34742093,317,0.256237402,0.314369956,,
2530,2530,$\sigma = \frac {My} {I}$,1,10.6505692,317,0.35761638,0.385751603,,
2531,2531,$\sigma_{max} = \frac {Mc}I$,1,9.743492126,317,0.430626872,0.477341151,,
2534,2534,$\sigma_{max} = \frac {Mc}I$,1,8.291811943,317,0.444569677,0.592718268,,
2535,2535,$\sigma = \frac {My} {I}$,0,9.332082033,317,0.194947424,0.355069503,,
2544,2544,$\sigma = \frac {My} {I}$,1,14.63536811,317,0.507288181,0.401635885,,
2702,2702,$6kip$,1,9.669548988,317,0.317744426,0.324298819,,
2709,2709,$2.0 kip$,1,17.25426102,317,0.106443496,0.722449628,,
2710,2710,$0.06 in^2$,1,35.43116403,317,0.687747544,0.44700039,,
2718,2718,$138.0 MPa$,0,9.990631104,317,0.064775398,0.565735332,,
2728,2728,$\frac {0.17 m}{2}$,1,14.6323092,317,0.272390701,0.930635074,,
2732,2732,$0.02 m$,1,40.44780493,317,0.396273265,0.381640807,,
2759,2759,$\frac \pi 2 \cdot ((\frac {0.03m}{2})^4 - (\frac {0.02m}{2})^4)$,1,17.57106996,317,0.196558439,0.345139253,,
2762,2762,$60.0 N \cdot m$,0,59.44735193,317,-2.41E-07,0.674199871,,
2766,2766,$53.0 MPa$,0,10.48857903,317,0.257836388,0.321822019,,
2788,2788,$\frac \pi 2 \cdot (\frac {0.06m}{2})^4$,1,22.37089801,317,0.487689606,0.470110214,,
2794,2794,$F_B \cdot (3.0 m) - 6.0kN \cdot (5.0 m)$,1,89.47104383,317,0.592807193,0.457545778,,
2797,2797,$2.0 m$,1,16.21395397,317,0.285943081,0.31917641,,
2828,2828,$75.0 kN \cdot m$,1,12.91974592,317,0.731969684,0.442337558,,
2844,2844,$Unknown$,1,11.19341779,317,0.257858526,0.786101216,,
2851,2851,$8.0 ksi$,1,25.38010788,317,0.388661012,0.514373485,,
2855,2855,$M \cdot \sin (45^{\circ})$,0,6.700068951,317,0.23032394,0.361826569,,
2856,2856,$12.0 \cdot (8.0 in.)$,0,30.07855105,317,0.572901276,0.413458601,,
2867,2867,$\frac 1 {12} \cdot (0.5in.) \cdot (1.25in.) ^3$,1,24.98162389,317,0.129092745,0.648508613,,
2868,2868,$490.0 N \cdot m$,0,9.391803026,317,0.317423268,0.390161894,,
2874,2874,$0.366827 \cdot (10^{-3}) m^4$,1,6.163160086,317,0.283085196,0.311896875,,
2006,2006,$\text {The top of the beam stretches and the bottom compresses.}$,1,19.42737198,318,0.952256416,0.769887522,,
2026,2026,$-10.0 kip$,0,24.89598584,318,-0.111674922,0.404462395,,
2101,2101,Sum of the forces in the x-direction,1,3.756350994,318,-0.218749249,0.368632054,,
2102,2102,Sum of the forces in the y-direction,1,4.530251026,318,-0.215000632,0.501801325,,
2117,2117,Average Normal Strain,1,5.700331926,318,-0.067223254,0.476794246,,
2123,2123,Modulus of Elasticity,1,8.39477396,318,-0.05300488,0.422702014,,
2136,2136,Net Force,0,10.23834205,318,-0.267796913,0.332385927,,
2146,2146,Final Length,0,6.529946804,318,-0.16739866,0.439894266,,
2160,2160,Polar area moment of Inertia,1,4.018084049,318,0.037841536,0.612937621,,
2161,2161,Outer Radius of Shaft,1,18.11967301,318,0.272390701,0.930635074,,
2163,2163,Allowable Shear Stress,1,4.674993038,318,-0.219567698,0.332368243,,
2166,2166,Instantaneous Velocity,0,9.125056028,318,-0.245736267,0.381292327,,
2185,2185,Area Under Shear Diagram,0,15.64212298,318,0.558096565,0.723316958,,
2188,2188,differential area with respect to x,1,6.00296092,318,-0.113998097,0.382372853,,
2191,2191,Maximum Normal Stress,1,10.22649908,318,-0.108723237,0.430891263,,
2194,2194,Moment of Inertia,1,8.616486788,318,-0.317832172,0.35186977,,
2195,2195,Normal Stress,1,5.045089006,318,-0.208153926,0.395616119,,
2208,2208,Shear Stress,0,6.872658968,318,-0.040750414,0.453319193,,
2212,2212,"Internal axial force at the section, located a distance x from the end.",1,18.46859288,318,0.019818513,0.444310256,,
2213,2213,Area expressed as a function of x,0,8.5047822,318,-2.41E-07,0.674199871,,
2228,2228,Final Length,0,5.544555902,318,0.249945274,0.693106839,,
2236,2236,Maximum Shear Stress,1,7.63516283,318,0.063338779,0.456778286,,
2244,2244,Inner radius of the shaft,1,9.535331011,318,1.01E-06,0.466252367,,
2252,2252,Modulus of Toughness,0,4.072952032,318,-0.360184486,0.552830193,,
2509,2509,$\tau_{max} = \frac {T\cdot \rho}{J}$,0,24.40610886,318,-0.296485491,0.516706659,,
2524,2524,$\Sigma F_x = 0$,1,11.57498407,318,-0.160063785,0.388729734,,
2528,2528,$V = \frac {dM}{dx}$,0,18.50060987,318,-0.305392857,0.357159461,,
2539,2539,$\sigma_{max} = \frac {Mc}I$,1,12.4834528,318,-0.235419524,0.362673939,,
2541,2541,$\sigma_{max} = K \frac {Mc}I$,0,8.561259031,318,-0.279805144,0.328076139,,
2542,2542,$\sigma_{max} = \frac {Mc}I$,1,9.11047101,318,-0.254984978,0.336885814,,
2543,2543,$\sigma_{max} = K \frac {Mc}I$,0,9.602918863,318,-0.07671692,0.441597047,,
2703,2703,$150 in.$,0,9.627171993,318,-0.258425269,0.403095866,,
2713,2713,$12.0 in.$,0,6.984884977,318,-0.181230155,0.381616938,,
2714,2714,$0.12 in^2$,1,25.96676993,318,-0.138741079,0.488576192,,
2733,2733,$\frac \pi 2 \cdot ((0.02m)^4 - (0.0170m)^4)$,1,18.20439887,318,-0.194639849,0.357180226,,
2739,2739,$150.0 \frac {\text {rev}}{\text {min}} $,0,10.56220198,318,-0.209067126,0.662845943,,
2763,2763,$0.02 m$,0,14.42402697,318,-0.14149819,0.604322824,,
2765,2765,$75.0 GPa$,1,17.68272495,318,-0.232458731,0.554691821,,
2766,2766,$Unknown$,1,17.647223,318,-0.083827644,0.413223694,,
2770,2770,$Unknown$,1,33.81023002,318,0.824231273,0.797338496,,
2774,2774,$\frac \pi 2 \cdot ((\frac {0.34m}{2})^4 - (\frac {0.26m}{2})^4)$,1,11.65702391,318,-0.329480187,0.346827443,,
2775,2775,$\frac {0.34 m}{2}$,1,27.56355,318,0.493349677,0.874934278,,
2783,2783,$\frac {0.06 m} 2$,1,24.67558718,318,0.673821941,0.831512979,,
2786,2786,$0$,0,11.73091102,318,-0.186757754,0.403500824,,
2791,2791,$A_y + \frac 4 5 \cdot F_A  - 1200 lb$,0,9.216733217,318,-0.307854587,0.381360021,,
2810,2810,$Unknown$,0,9.949743032,318,-0.368710257,0.352310342,,
2811,2811,$11.0 ksi$,0,19.11782718,318,-0.277757738,0.368572924,,
2828,2828,$75.0 kN \cdot m$,1,7.799415112,318,-0.079502351,0.6358665,,
2830,2830,$15.0 kN /m$,0,21.58555388,318,-0.358161418,0.35754988,,
2835,2835,$\frac {1.5 b} 2$,1,13.35065103,318,-0.180337483,0.518512904,,
2838,2838,$120.0 GPa$,1,7.930104971,318,-0.191339298,0.577669265,,
2842,2842,$(\frac {0.10} 2)m - 0.012848 m$,1,11.34354401,318,-0.032753401,0.406057948,,
2847,2847,$Unknown$,0,13.85912704,318,-0.299462597,0.599494562,,
2848,2848,$unknown$,1,10.10618711,318,-0.233229763,0.328001786,,
2852,2852,$M \cdot \cos (45^{\circ})$,0,19.73974609,318,-0.332500346,0.574591048,,
2863,2863,$unknown$,0,18.25994015,318,-0.25093551,0.357028539,,
2868,2868,$Unknown$,1,7.9811728,318,-0.291598076,0.34169629,,
2872,2872,$\frac 5 {13} \cdot (490.0 N \cdot m)$,1,17.62673903,318,-0.262385218,0.374754385,,
2876,2876,$57.6014 \cdot (10^{-6}) m^4$,1,9.07881093,318,-0.26701856,0.534565154,,
2877,2877,$57.6014 \cdot (10^{-6}) m^4$,0,9.495687008,318,-0.137410834,0.421049884,,
2006,2006,$\text {The top of the beam stretches and the bottom compresses.}$,1,61.49883795,319,-0.388168866,0.656573976,,
2052,2052,P11.019-Moment(Full Values).JPG,1,124.794019,319,-0.024067583,0.491813417,,
2115,2115,Failure Stress,1,121.0458341,319,8.80E-09,0.542326144,,
2117,2117,Average Normal Strain,1,16.11407495,319,0.163783708,0.51533153,,
2126,2126,Initial Length,0,8.786275148,319,-0.217420406,0.420132918,,
2127,2127,Initial Area,0,15.14595604,319,-0.218749249,0.368632054,,
2142,2142,Cross-Sectional Area,1,18.07412314,319,-0.163286798,0.411952199,,
2149,2149,Deformation caused by change in temperature,0,79.16360307,319,-0.01867824,0.433014831,,
2154,2154,Stress-concentration Factor,1,20.99176407,319,-0.08935344,0.389714774,,
2156,2156,Shear Stress,1,25.67662001,319,-0.14149819,0.604322824,,
2157,2157,Internal Torque,1,18.99436188,319,-0.033845064,0.583597879,,
2161,2161,Outer Radius of Shaft,1,59.0289979,319,-0.279805144,0.328076139,,
2164,2164,Power,1,25.59533,319,-0.200726672,0.374932751,,
2171,2171,Modulus of Rigidity,0,33.40341592,319,-0.056770125,0.757936385,,
2185,2185,Area under moment diagram,0,44.14036012,319,-0.387844967,0.342525237,,
2186,2186,Change in Strain,0,72.06508613,319,0.069589957,0.828861258,,
2197,2197,Coordinate of the point measured from the y axis,0,14.17381501,319,-0.160063785,0.388729734,,
2200,2200,Coordinate of the point measured from the z axis,0,4.966053963,319,-0.245736267,0.381292327,,
2208,2208,Shear Stress,0,11.51944995,319,-0.389982369,0.369376542,,
2215,2215,Deformation,0,67.72759199,319,-0.305418567,0.741105998,,
2216,2216,Internal axial force at the section,1,182.6499209,319,1.01E-06,0.466252367,,
2236,2236,Maximum Shear Stress,1,10.534657,319,-0.314648002,0.33259646,,
2239,2239,Polar area moment of Inertia,1,34.33608794,319,-0.350638546,0.337403977,,
2242,2242,Polar area moment of Inertia,1,65.41383505,319,-0.136971642,0.396323495,,
2246,2246,Frequency,0,5.096997976,319,-0.334804662,0.368831624,,
2247,2247,Torque ,1,10.64307594,319,0.019818513,0.444310256,,
2256,2256,Inertia,0,5.945934057,319,-0.443460103,0.370185656,,
2501,2501,$\delta = \sum \frac {PL}{AE}$,1,72.80249095,319,-0.259280172,0.628459912,,
2503,2503,$\phi = \sum \frac {TL}{JG}$,0,27.61031199,319,-0.459145714,0.359031705,,
2505,2505,$\sigma_{max} = \frac {Mc}I$,0,11.46785593,319,-0.104848504,0.463299629,,
2512,2512,$\tau_{max} = \frac {T\cdot c}{J}$,1,428.0537372,319,0.272390701,0.930635074,,
2514,2514,$\tau_{max} = \frac {T\cdot \rho}{J}$,0,44.48149014,319,-0.23888542,0.411317593,,
2528,2528,$\Sigma M_z = 0$,1,31.42481494,319,-0.09180903,0.558763757,,
2530,2530,$\sigma = \frac {My} {I}$,1,185.643307,319,0.493349677,0.874934278,,
2534,2534,$\sigma_{max} = \frac {Mc}I$,1,44.0676918,319,-0.528729416,0.689117524,,
2540,2540,$\Sigma M_x = 0$,0,7.380158901,319,-0.05300488,0.422702014,,
